time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,precipAccumulation
1497628800,Mostly Cloudy,partly-cloudy-night,0,0,18.26,18.26,3.0,0.36,,3,,,0.0,0.75,0,10.003,,,
1497632400,Mostly Cloudy,partly-cloudy-night,0,0,17.26,17.26,3.0,0.39,,3,,,11.0,0.75,0,10.003,,,
1497636000,Mostly Cloudy,partly-cloudy-night,0,0,16.77,16.77,3.48,0.41,1008.0,2,,,6.0,0.81,0,10.003,,,
1497639600,Partly Cloudy,partly-cloudy-night,0,0,15.26,15.26,3.0,0.44,,2,,,350.0,0.44,0,10.003,,,
1497643200,Partly Cloudy,partly-cloudy-night,0,0,15.26,15.26,3.0,0.44,,2,,,311.0,0.44,0,10.003,,,
1497646800,Mostly Cloudy,partly-cloudy-day,0,0,14.34,14.34,4.48,0.52,1008.9,2,,,325.0,0.81,0,10.003,,,
1497650400,Mostly Cloudy,partly-cloudy-day,0,0,14.26,14.26,5.0,0.54,,3,,,311.0,0.75,0,10.003,,,
1497654000,Mostly Cloudy,partly-cloudy-day,0,0,14.26,14.26,6.0,0.58,,3,,,311.0,0.75,1,10.003,,,
1497657600,Mostly Cloudy,partly-cloudy-day,0,0,14.63,14.63,6.19,0.57,1009.8,2,,,285.0,0.87,2,10.003,,,
1497661200,Mostly Cloudy,partly-cloudy-day,0,0,16.26,16.26,3.0,0.41,,6,,,341.0,0.75,3,10.003,,,
1497664800,Partly Cloudy,partly-cloudy-day,0,0,17.26,17.26,3.0,0.39,,6,,,341.0,0.44,5,10.003,,,
1497668400,Partly Cloudy,partly-cloudy-day,0,0,19.34,19.34,2.61,0.33,1008.2,5.48,,,15.0,0.59,6,10.003,,,
1497672000,Partly Cloudy,partly-cloudy-day,0,0,19.27,19.27,2.0,0.32,,5,,,330.0,0.44,7,10.003,,,
1497675600,Partly Cloudy,partly-cloudy-day,0,0,20.26,20.26,0.01,0.26,,7,,,341.0,0.44,8,10.003,,,
1497679200,Partly Cloudy,partly-cloudy-day,0,0,22.15,22.15,0.05,0.23,1005.7,8.99,15.99,,341.0,0.59,6,10.003,,,
1497682800,Partly Cloudy,partly-cloudy-day,0,0,23.25,23.25,-1.01,0.2,,8.99,13.0,,350.0,0.44,6,10.003,,,
1497686400,Partly Cloudy,partly-cloudy-day,0,0,21.27,21.27,-2.0,0.21,,8.99,,,350.0,0.44,5,10.003,,,
1497690000,Partly Cloudy,partly-cloudy-day,0,0,21.77,21.77,-0.06,0.23,1005.7,7.95,15.99,,355.0,0.41,3,10.003,,,
1497693600,Partly Cloudy,partly-cloudy-day,0,0,21.27,21.27,-2.0,0.21,,7,,,0.0,0.44,2,10.003,,,
1497697200,Partly Cloudy,partly-cloudy-day,0,0,21.27,21.27,-1.01,0.22,,8.99,,,350.0,0.44,1,10.003,,,
1497700800,Partly Cloudy,partly-cloudy-day,0,0,19.06,19.06,1.29,0.3,1008.4,7.95,,,0.0,0.35,0,10.003,,,
1497704400,Clear,clear-night,0,0,17.26,17.26,2.0,0.36,,7,13.0,,341.0,0.19,0,10.003,,,
1497708000,Clear,clear-night,0,0,15.26,15.26,3.0,0.44,,4.01,,,341.0,0.19,0,10.003,,,
1497711600.0,,,0.0,0.0,13.91,13.91,3.19,0.48,1012.7,3.0,,,345.0,,0.0,10.003,,,
1497715200.0,,,0.0,0.0,13.26,13.26,3.0,0.5,,3.0,,,341.0,,0.0,10.003,,,
1497718800.0,,,0.0,0.0,11.26,11.26,2.0,0.53,,3.0,,,350.0,,0.0,10.003,,,
1497722400.0,,,0.0,0.0,8.2,8.2,1.1,0.61,1015.1,0.0,,,,,0.0,10.003,,,
1497726000.0,,,0.0,0.0,7.26,7.26,0.01,0.6,,0.0,,,,,0.0,10.003,,,
1497729600.0,,,0.0,0.0,6.26,4.83,0.01,0.64,,2.0,,,180.0,,0.0,10.003,,,
1497733200,Partly Cloudy,partly-cloudy-day,0,0,6.39,3.87,1.33,0.7,1016.2,3.48,,,169.0,0.46,0,10.003,,,
1497736800,Clear,clear-day,0,0,9.26,8.33,2.0,0.6,,2,,,191.0,0.19,0,10.003,,,
1497740400,Partly Cloudy,partly-cloudy-day,0,0,12.26,12.26,3.0,0.53,,2,,,191.0,0.44,1,10.003,,,
1497744000,Partly Cloudy,partly-cloudy-day,0,0,16.15,16.15,4.39,0.46,1012.1,2.43,,,332.0,0.41,2,10.003,,,
1497747600,Clear,clear-day,0,0,17.26,17.26,4.01,0.41,,6,,,350.0,0.19,4,10.003,,,
1497751200,Clear,clear-day,0,0,18.26,18.26,4.01,0.39,,8,,,341.0,0.19,6,10.003,,,
1497754800,Partly Cloudy,partly-cloudy-day,0,0,18.96,18.96,3.52,0.36,1009.3,7.48,12.0,,339.0,0.59,6,10.003,,,
1497758400,Partly Cloudy,partly-cloudy-day,0,0,20.26,20.26,0.99,0.28,,8,12.0,,0.0,0.44,7,10.003,,,
1497762000,Partly Cloudy,partly-cloudy-day,0,0,21.27,21.27,0.99,0.26,,7,12.0,,341.0,0.44,8,10.003,,,
1497765600,Partly Cloudy,partly-cloudy-day,0,0,23.21,23.21,0.37,0.22,1006.1,9.05,12.0,,326.0,0.59,6,10.003,,,
1497769200,Windy and Partly Cloudy,wind,0,0,18.26,18.26,4.01,0.39,,14,,,350.0,0.44,6,10.003,,,
1497772800,Partly Cloudy,partly-cloudy-day,0,0,16.26,16.26,4.01,0.44,,5,15.0,,20.0,0.44,5,10.003,,,
1497776400,Partly Cloudy,partly-cloudy-day,0,0,19.68,19.68,3.0,0.33,1008.8,4.48,,,34.0,0.53,3,10.003,,,
1497780000,Clear,clear-day,0,0,20.26,20.26,0.99,0.28,,8,,,11.0,0.19,2,10.003,,,
1497783600,Clear,clear-day,0,0,20.26,20.26,0.99,0.28,,8.99,12.0,,341.0,0.19,1,10.003,,,
1497787200,Partly Cloudy,partly-cloudy-day,0,0,19.06,19.06,2.18,0.32,1009.5,7.48,,,355.0,0.46,0,10.003,,,
1497790800,Clear,clear-night,0,0,17.26,17.26,2.0,0.36,,3,,,0.0,0.19,0,10.003,,,
1497794400,Clear,clear-night,0,0,16.26,16.26,3.0,0.41,,2,,,0.0,0.19,0,10.003,,,
1497798000,Clear,clear-night,0,0,11.91,11.91,1.91,0.5,1013.3,0,,,,0.16,0,10.003,,,
1497801600.0,,,0.0,0.0,9.26,9.26,0.01,0.52,,0.0,,,,,0.0,10.003,,,
1497805200.0,,,0.0,0.0,8.27,7.17,0.99,0.6,,2.0,,,131.0,,0.0,10.003,,,
1497808800,Partly Cloudy,partly-cloudy-night,0,0,9.44,8.14,2.38,0.61,1014.2,2.53,,,165.0,0.38,0,10.003,,,
1497812400.0,,,0.0,0.0,7.26,5.99,0.99,0.64,,2.0,,,,,0.0,10.003,,,
1497816000.0,,,0.0,0.0,6.26,4.83,0.01,0.64,,2.0,,,170.0,,0.0,10.003,,,
1497819600,Partly Cloudy,partly-cloudy-day,0,0,7.05,6.26,1.57,0.68,1015.5,1.53,,,173.0,0.38,0,10.003,,,
1497823200.0,,,0.0,0.0,7.26,7.26,0.99,0.64,,0.0,,,,,,10.003,,,
1497826800.0,,,0.0,0.0,12.26,12.26,3.0,0.53,,1.0,,,,,,10.003,,,
1497830400,Mostly Cloudy,partly-cloudy-day,0,0,14.72,14.72,3.67,0.47,1012.3,1,,,341.0,0.75,2,10.003,,,
1497834000,Mostly Cloudy,partly-cloudy-day,0,0,17.26,17.26,3.0,0.39,,2,,,,0.75,3,10.003,,,
1497837600,Mostly Cloudy,partly-cloudy-day,0,0,19.27,19.27,4.01,0.36,,1,,,,0.75,4,10.003,,,
1497841200,Partly Cloudy,partly-cloudy-day,0,0,20.25,20.25,2.9,0.32,1007.5,4.01,,,346.0,0.59,6,10.003,,,
1497844800,Partly Cloudy,partly-cloudy-day,0,0,21.27,21.27,0.99,0.26,,4.01,8.99,,0.0,0.44,7,10.003,,,
1497848400,Partly Cloudy,partly-cloudy-day,0,0,23.25,23.25,0.01,0.21,,4.01,8.99,,300.0,0.44,8,10.003,,,
1497852000,Mostly Cloudy,partly-cloudy-day,0,0,23.15,23.15,-0.44,0.21,1004.4,3,,,345.0,0.65,6,10.003,,,
1497855600,Partly Cloudy,partly-cloudy-day,0,0,23.25,23.25,-2.0,0.19,,3,,,350.0,0.44,6,10.003,,,
1497859200,Partly Cloudy,partly-cloudy-day,0,0,22.27,22.27,0.01,0.23,,3,,,350.0,0.44,5,10.003,,,
1497862800,Mostly Cloudy,partly-cloudy-day,0,0,22.96,22.96,1.57,0.24,1004.1,1.43,,,200.0,0.65,3,10.003,,,
1497866400,Partly Cloudy,partly-cloudy-day,0,0,20.26,20.26,3.0,0.32,,3,11.0,,191.0,0.44,2,10.003,,,
1497870000,Partly Cloudy,partly-cloudy-day,0,0,20.26,20.26,3.0,0.32,,3,,,191.0,0.44,1,10.003,,,
1497873600,Mostly Cloudy,partly-cloudy-day,0,0,20.2,20.2,3.28,0.33,1004.9,2.48,,,4.0,0.65,0,10.003,,,
1497877200,Mostly Cloudy,partly-cloudy-night,0,0,20.26,20.26,3.0,0.32,,3,,,11.0,0.75,0,10.003,,,
1497880800,Mostly Cloudy,partly-cloudy-night,0,0,14.26,14.26,6.99,0.62,,10,,,311.0,0.75,0,10.003,,,
1497884400,Mostly Cloudy,partly-cloudy-night,0,0,13.15,13.15,9.24,0.77,1012.0,2.53,,,7.0,0.65,0,10.003,,,
1497888000,Partly Cloudy,partly-cloudy-night,0,0,12.26,12.26,9.99,0.86,,3,,,0.0,0.44,0,10.003,,,
1497891600,Partly Cloudy,partly-cloudy-night,0,0,12.26,12.26,9.0,0.81,,5,11.0,,270.0,0.44,0,10.003,,,
1497895200,Mostly Cloudy,partly-cloudy-night,0,0,11.43,11.43,9.29,0.87,1012.2,5.53,11.0,,121.0,0.87,0,10.003,,,
1497898800,Mostly Cloudy,partly-cloudy-night,0,0,11.26,11.26,9.0,0.86,,3,,,60.0,0.75,0,10.003,,,
1497902400,Mostly Cloudy,partly-cloudy-night,0,0,12.26,12.26,9.0,0.81,,4.01,,,41.0,0.75,0,10.003,,,
1497906000,Mostly Cloudy,partly-cloudy-day,0,0,12.15,12.15,9.15,0.82,1011.6,4.01,,,65.0,0.81,0,10.003,,,
1497909600,Mostly Cloudy,partly-cloudy-day,0,0,12.26,12.26,8.0,0.75,,4.01,,,71.0,0.75,0,10.003,,,
1497913200,Mostly Cloudy,partly-cloudy-day,0,0,10.26,10.26,9.0,0.92,,2,,,,0.75,1,6.004,,,
1497916800,Mostly Cloudy,partly-cloudy-day,0,0,10.24,10.24,9.38,0.94,1012.9,2,,,51.0,0.71,2,6.004,,,
1497920400,Partly Cloudy,partly-cloudy-day,0,0,10.26,10.26,9.0,0.92,,4.01,,,251.0,0.44,3,6.004,,,
1497924000,Partly Cloudy,partly-cloudy-day,0,0,10.26,10.26,8.0,0.86,,2,,,260.0,0.44,5,8.005,,,
1497927600,Mostly Cloudy,partly-cloudy-day,0,0,9.91,9.91,8.58,0.91,1013.9,0.95,,,0.0,0.71,5,6.004,,,
1497931200,Partly Cloudy,partly-cloudy-day,0,0,10.26,10.26,8.0,0.86,,2,,,0.0,0.44,7,8.005,,,
1497934800,Clear,clear-day,0,0,10.26,10.26,8.0,0.86,,5,,,90.0,0.19,9,6.004,,,
1497938400,Partly Cloudy,partly-cloudy-day,0,0,10.15,10.15,9.34,0.95,1013.7,4.01,,,350.0,0.57,7,8.005,,,
1497942000,Clear,clear-day,0,0,10.26,10.26,8.0,0.86,,4.01,,,341.0,0.19,7,10.003,,,
1497945600,Partly Cloudy,partly-cloudy-day,0,0,11.26,11.26,8.0,0.8,,5,,,41.0,0.44,5,10.003,,,
1497949200,Mostly Cloudy,partly-cloudy-day,0,0,11.25,11.25,8.24,0.82,1014.1,5.53,,,44.0,0.65,3,10.003,,,
1497952800,Partly Cloudy,partly-cloudy-day,0,0,11.26,11.26,8.0,0.8,,5,,,50.0,0.44,2,10.003,,,
1497956400,Partly Cloudy,partly-cloudy-day,0,0,11.26,11.26,8.0,0.8,,4.01,,,50.0,0.44,1,10.003,,,
1497960000,Mostly Cloudy,partly-cloudy-day,0,0,11.2,11.2,9.24,0.88,1014.1,4.05,,,32.0,0.65,0,10.003,,,
1497963600,Mostly Cloudy,partly-cloudy-night,0,0,11.26,11.26,9.0,0.86,,3,,,50.0,0.75,0,10.003,,,
1497967200,Mostly Cloudy,partly-cloudy-night,0,0,11.26,11.26,9.0,0.86,,2,,,,0.75,0,10.003,,,
1497970800,Mostly Cloudy,partly-cloudy-night,0,0,11.2,11.2,9.38,0.89,1014.7,2.53,,,13.0,0.87,0,10.003,,,
1497974400,Mostly Cloudy,partly-cloudy-night,0,0,11.26,11.26,9.0,0.86,,2,,,,0.75,0,10.003,,,
1497978000,Mostly Cloudy,partly-cloudy-night,0,0,11.26,11.26,9.0,0.86,,2,,,170.0,0.75,0,10.003,,,
1497981600,Mostly Cloudy,partly-cloudy-night,0,0,11.25,11.25,9.52,0.89,1014.8,1.53,,,50.0,0.87,0,10.003,,,
1497985200,Mostly Cloudy,partly-cloudy-night,0,0,10.26,10.26,8.0,0.86,,2,,,50.0,0.75,0,10.003,,,
1497988800,Mostly Cloudy,partly-cloudy-night,0,0,10.26,10.26,9.0,0.92,,2,,,,0.75,0,10.003,,,
1497992400,Partly Cloudy,partly-cloudy-day,0,0,9.86,9.51,8.2,0.89,1015.9,1.48,,,132.0,0.59,0,10.003,,,
1497996000,Partly Cloudy,partly-cloudy-day,0,0,10.26,10.26,8.0,0.86,,2,,,,0.44,0,10.003,,,
1497999600,Partly Cloudy,partly-cloudy-day,0,0,11.26,11.26,8.0,0.8,,1,,,,0.44,1,10.003,,,
1498003200,Partly Cloudy,partly-cloudy-day,0,0,13.72,13.72,8.81,0.72,1013.4,1,,,35.0,0.47,2,10.003,,,
1498006800,Clear,clear-day,0,0,16.26,16.26,9.0,0.62,,2,,,180.0,0.19,4,10.003,,,
1498010400,Clear,clear-day,0,0,18.26,18.26,9.0,0.55,,2,,,180.0,0.19,6,10.003,,,
1498014000,Partly Cloudy,partly-cloudy-day,0,0,20.34,20.34,8.24,0.46,1010.0,1,,,37.0,0.4,7,10.003,,,
1498017600,Partly Cloudy,partly-cloudy-day,0,0,22.27,22.27,4.01,0.3,,2,,,,0.44,7,10.003,,,
1498021200,Partly Cloudy,partly-cloudy-day,0,0,21.27,21.27,4.01,0.32,,4.01,,,150.0,0.44,8,10.003,,,
1498024800,Partly Cloudy,partly-cloudy-day,0,0,22.11,22.11,4.24,0.31,1008.0,3.96,,,305.0,0.59,6,10.003,,,
1498028400,Partly Cloudy,partly-cloudy-day,0,0,18.26,18.26,6.99,0.48,,7,,,11.0,0.44,6,10.003,,,
1498032000,Partly Cloudy,partly-cloudy-day,0,0,14.26,14.26,8.0,0.66,,5,,,221.0,0.44,5,10.003,,,
1498035600,Partly Cloudy,partly-cloudy-day,0,0,17.48,17.48,9.1,0.58,1011.2,2.53,,,322.0,0.59,3,10.003,,,
1498039200,Partly Cloudy,partly-cloudy-day,0,0,19.27,19.27,6.99,0.45,,5,,,0.0,0.44,2,10.003,,,
1498042800,Clear,clear-day,0,0,19.27,19.27,6.0,0.42,,4.01,,,11.0,0.19,1,10.003,,,
1498046400,Mostly Cloudy,partly-cloudy-day,0,0,19.25,19.25,6.67,0.44,1010.7,3.48,,,24.0,0.65,0,10.003,,,
1498050000,Mostly Cloudy,partly-cloudy-night,0,0,18.26,18.26,6.99,0.48,,3,,,11.0,0.75,0,10.003,,,
1498053600,Mostly Cloudy,partly-cloudy-night,0,0,17.26,17.26,5.0,0.44,,4.01,,,41.0,0.75,0,10.003,,,
1498057200,Mostly Cloudy,partly-cloudy-night,0,0,16.2,16.2,6.43,0.52,1012.8,3.48,,,36.0,0.65,0,10.003,,,
1498060800,Partly Cloudy,partly-cloudy-night,0,0,15.26,15.26,6.0,0.54,,4.01,,,71.0,0.44,0,10.003,,,
1498064400,Partly Cloudy,partly-cloudy-night,0,0,15.26,15.26,6.99,0.58,,4.01,,,71.0,0.44,0,10.003,,,
1498068000,Mostly Cloudy,partly-cloudy-night,0,0,13.2,13.2,8.53,0.73,1014.5,3,,,205.0,0.75,0,10.003,,,
1498071600,Mostly Cloudy,partly-cloudy-night,0,0,13.26,13.26,9.0,0.75,,3,,,210.0,0.75,0,10.003,,,
1498075200,Mostly Cloudy,partly-cloudy-night,0,0,13.26,13.26,9.0,0.75,,1,,,,0.75,0,10.003,,,
1498078800,Mostly Cloudy,partly-cloudy-day,0,0,11.15,11.15,9.34,0.89,1015.9,1.48,,,320.0,0.63,0,10.003,,,
1498082400,Partly Cloudy,partly-cloudy-day,0,0,11.26,11.26,8.0,0.8,,2,,,,0.44,0,10.003,,,
1498086000,Clear,clear-day,0,0,13.26,13.26,8.0,0.7,,1,,,,0.19,1,10.003,,,
1498089600,Clear,clear-day,0,0,15.53,15.53,8.53,0.63,1014.3,0.48,,,200.0,0.22,2,10.003,,,
1498093200,Clear,clear-day,0,0,18.26,18.26,6.99,0.48,,1,,,,0.19,4,10.003,,,
1498096800,Partly Cloudy,partly-cloudy-day,0,0,18.26,18.26,6.0,0.45,,1,,,,0.44,5,10.003,,,
1498100400,Partly Cloudy,partly-cloudy-day,0,0,19.77,19.77,5.66,0.4,1012.0,0.95,,,251.0,0.59,6,10.003,,,
1498104000,Partly Cloudy,partly-cloudy-day,0,0,20.26,20.26,3.0,0.32,,1,,,,0.44,7,10.003,,,
1498107600,Partly Cloudy,partly-cloudy-day,0,0,20.26,20.26,4.01,0.34,,2,,,191.0,0.44,8,10.003,,,
1498111200,Partly Cloudy,partly-cloudy-day,0,0,21.2,21.2,5.43,0.36,1010.6,3,,,222.0,0.59,6,10.003,,,
1498114800,Partly Cloudy,partly-cloudy-day,0,0,23.25,23.25,4.01,0.29,,3,,,240.0,0.44,6,10.003,,,
1498118400,Partly Cloudy,partly-cloudy-day,0,0,23.25,23.25,4.01,0.29,,2,,,200.0,0.44,5,10.003,,,
1498122000,Partly Cloudy,partly-cloudy-day,0,0,24.1,24.1,4.14,0.27,1008.1,3,,,277.0,0.41,3,10.003,,,
1498125600,Partly Cloudy,partly-cloudy-day,0,0,24.26,24.26,2.0,0.23,,3,,,281.0,0.44,2,10.003,,,
1498129200,Partly Cloudy,partly-cloudy-day,0,0,24.26,24.26,0.99,0.22,,3,,,281.0,0.44,1,10.003,,,
1498132800,Clear,clear-day,0,0,23.05,23.05,5.48,0.32,1008.8,1.48,,,230.0,0.22,0,10.003,,,
1498136400,Clear,clear-night,0,0,19.27,19.27,8.0,0.48,,2,,,300.0,0.19,0,10.003,,,
1498140000,Clear,clear-night,0,0,14.26,14.26,9.99,0.76,,3,,,180.0,0.19,0,10.003,,,
1498143600,Clear,clear-night,0,0,13.26,13.26,9.0,0.75,,3,,,170.0,0.19,0,10.003,,,
1498147200.0,,,0.0,0.0,13.26,13.26,8.0,0.7,,2.0,,,170.0,,0.0,10.003,,,
1498150800.0,,,0.0,0.0,12.26,12.26,8.0,0.75,,0.0,,,,,0.0,10.003,,,
1498154400,Partly Cloudy,partly-cloudy-night,0,0,12.96,12.96,7.95,0.72,1015.4,0.48,,,140.0,0.41,0,10.003,,,
1498158000,Partly Cloudy,partly-cloudy-night,0,0,11.26,11.26,8.0,0.8,,0,,,,0.44,0,10.003,,,
1498161600,Partly Cloudy,partly-cloudy-night,0,0,11.26,11.26,6.99,0.75,,0,,,,0.44,0,10.003,,,
1498165200,Clear,clear-day,0,0,10.2,10.2,7.19,0.82,1016.8,0.95,,,110.0,0.28,0,10.003,,,
1498168800,Clear,clear-day,0,0,10.26,10.26,6.99,0.8,,0,,,,0.19,0,10.003,,,
1498172400,Clear,clear-day,0,0,13.26,13.26,8.0,0.7,,0,,,,0.19,1,10.003,,,
1498176000,Clear,clear-day,0,0,15.67,15.67,7.9,0.6,1014.7,0,,,,0.28,2,10.003,,,
1498179600,Clear,clear-day,0,0,19.27,19.27,8.0,0.48,,0,,,,0.19,4,10.003,,,
1498183200,Clear,clear-day,0,0,20.26,20.26,8.0,0.45,,0,,,,0.19,6,10.003,,,
1498186800,Clear,clear-day,0,0,23.21,23.21,5.38,0.32,1009.8,3.48,,,345.0,0.28,7,10.003,,,
1498190400,Partly Cloudy,partly-cloudy-day,0,0,24.26,24.26,3.0,0.25,,3,,,330.0,0.44,7,10.003,,,
1498194000,Partly Cloudy,partly-cloudy-day,0,0,21.27,21.27,5.0,0.35,,8.99,,,131.0,0.44,8,10.003,,,
1498197600,Partly Cloudy,partly-cloudy-day,0,0,24.15,24.15,4.09,0.27,1009.7,3,,,110.0,0.59,6,10.003,,,
1498201200,Partly Cloudy,partly-cloudy-day,0,0,23.25,23.25,3.0,0.27,,8,,,140.0,0.44,6,10.003,,,
1498204800,Partly Cloudy,partly-cloudy-day,0,0,23.25,23.25,3.0,0.27,,3,15.99,,140.0,0.44,5,10.003,,,
1498208400,Partly Cloudy,partly-cloudy-day,0,0,25.15,25.15,2.52,0.23,1007.7,0.48,,,270.0,0.59,3,10.003,,,
1498212000,Partly Cloudy,partly-cloudy-day,0,0,26.27,26.27,0.01,0.18,,2,,,150.0,0.44,2,10.003,,,
1498215600,Partly Cloudy,partly-cloudy-day,0,0,25.26,25.26,3.0,0.24,,2,,,80.0,0.44,1,10.003,,,
1498219200,Clear,clear-day,0,0,24.05,24.05,5.05,0.29,1008.1,2,,,55.0,0.22,0,10.003,,,
1498222800,Clear,clear-night,0,0,19.27,19.27,9.99,0.55,,2,,,161.0,0.19,0,10.003,,,
1498226400,Clear,clear-night,0,0,15.26,15.26,8.0,0.62,,2,,,161.0,0.19,0,10.003,,,
1498230000,Clear,clear-night,0,0,14.96,14.96,7.48,0.61,1012.5,3,,,191.0,0.19,0,10.003,,,
1498233600.0,,,0.0,0.0,13.26,13.26,8.0,0.7,,0.0,,,,,0.0,10.003,,,
1498237200.0,,,0.0,0.0,12.26,12.26,8.0,0.75,,2.0,,,150.0,,0.0,10.003,,,
1498240800.0,,,0.0,0.0,10.06,10.06,7.61,0.85,1015.0,0.0,,,,,0.0,10.003,,,
1498244400.0,,,0.0,0.0,11.26,11.26,6.99,0.75,,0.0,,,,,0.0,10.003,,,
1498248000.0,,,0.0,0.0,9.26,9.26,6.99,0.86,,0.0,,,,,0.0,10.003,,,
1498251600.0,,,0.0,0.0,8.25,8.25,6.38,0.88,1016.0,0.95,,,251.0,,0.0,10.003,,,
1498255200.0,,,0.0,0.0,9.26,9.26,6.99,0.86,,0.0,,,,,,10.003,,,
1498258800.0,,,0.0,0.0,12.26,12.26,6.99,0.7,,0.0,,,,,,10.003,,,
1498262400,Clear,clear-day,0,0,15.67,15.67,7.43,0.58,1012.8,0.48,,,90.0,0.25,2,10.003,,,
1498266000.0,,,0.0,0.0,19.27,19.27,6.99,0.45,,0.0,,,,,,10.003,,,
1498269600.0,,,0.0,0.0,21.27,21.27,6.0,0.37,,0.0,,,,,,10.003,,,
1498273200,Partly Cloudy,partly-cloudy-day,0,0,24.39,24.39,4.38,0.27,1007.5,0.95,,,251.0,0.4,7,10.003,,,
1498276800,Clear,clear-day,0,0,26.27,26.27,4.01,0.24,,0,,,,0.19,9,10.003,,,
1498280400,Clear,clear-day,0,0,27.25,27.25,2.0,0.2,,2,,,,0.19,9,10.003,,,
1498284000,Mostly Cloudy,partly-cloudy-day,0,0,28.01,28.01,1.52,0.18,1004.5,2.53,,,348.0,0.81,5,10.003,,,
1498287600,Mostly Cloudy,partly-cloudy-day,0,0,28.27,28.27,-1.01,0.15,,3,,,341.0,0.75,5,10.003,,,
1498291200,Mostly Cloudy,partly-cloudy-day,0,0,29.27,29.27,0.99,0.16,,3,,,270.0,0.75,4,10.003,,,
1498294800,Mostly Cloudy,partly-cloudy-day,0,0,29.73,29.73,0.9,0.16,1002.4,1.48,,,211.0,0.69,3,10.003,,,
1498298400,Clear,clear-day,0,0,30.26,30.26,-1.01,0.13,,0,,,,0.19,2,10.003,,,
1498302000,Clear,clear-day,0,0,29.27,29.27,-1.01,0.14,,0,,,,0.19,1,10.003,,,
1498305600,Clear,clear-day,0,0,27.73,27.73,3.67,0.21,1003.0,0.95,,,161.0,0.28,0,10.003,,,
1498309200.0,,,0.0,0.0,21.27,21.27,10.99,0.52,,3.0,,,161.0,,0.0,10.003,,,
1498312800.0,,,0.0,0.0,18.26,18.26,8.0,0.51,,3.0,,,170.0,,0.0,10.003,,,
1498316400.0,,,0.0,0.0,18.34,18.34,5.91,0.44,1007.5,0.0,,,,,0.0,10.003,,,
1498320000.0,,,0.0,0.0,17.26,17.26,6.99,0.51,,0.0,,,,,0.0,10.003,,,
1498323600.0,,,0.0,0.0,14.26,14.26,8.0,0.66,,0.0,,,,,0.0,10.003,,,
1498327200.0,,,0.0,0.0,14.44,14.44,8.29,0.67,1009.4,1.0,,,80.0,,0.0,10.003,,,
1498330800.0,,,0.0,0.0,12.26,12.26,8.0,0.75,,1.0,,,,,0.0,10.003,,,
1498334400.0,,,0.0,0.0,12.26,12.26,8.0,0.75,,0.0,,,,,0.0,10.003,,,
1498338000,Partly Cloudy,partly-cloudy-night,0,0,10.96,10.96,7.38,0.79,1011.1,0.48,,,140.0,0.51,0,10.003,,,
1498341600.0,,,0.0,0.0,12.26,12.26,8.0,0.75,,0.0,,,,,,10.003,,,
1498345200,Clear,clear-day,0,0,14.26,14.26,8.0,0.66,,0,,,,0.19,1,10.003,,,
1498348800,Mostly Cloudy,partly-cloudy-day,0,0,18.1,18.1,7.38,0.5,1007.9,0,,,,0.81,2,10.003,,,
1498352400,Mostly Cloudy,partly-cloudy-day,0,0,21.27,21.27,6.99,0.4,,0,,,,0.75,3,10.003,,,
1498356000,Mostly Cloudy,partly-cloudy-day,0,0,25.26,25.26,6.99,0.31,,1,,,,0.75,4,10.003,,,
1498359600,Mostly Cloudy,partly-cloudy-day,0,0,27.58,27.58,7.09,0.27,1002.9,1.53,,,20.0,0.81,5,10.003,,,
1498363200,Partly Cloudy,partly-cloudy-day,0,0,28.27,28.27,3.0,0.2,,2,,,,0.44,7,10.003,,,
1498366800,Partly Cloudy,partly-cloudy-day,0,0,30.26,30.26,0.01,0.14,,3,,,311.0,0.44,8,10.003,,,
1498370400,Mostly Cloudy,partly-cloudy-day,0,0,29.25,29.25,1.19,0.16,1001.1,5,,,251.0,0.65,6,10.003,,,
1498374000,Partly Cloudy,partly-cloudy-day,0,0,29.27,29.27,0.01,0.15,,6,,,260.0,0.44,6,10.003,,,
1498377600,Partly Cloudy,partly-cloudy-day,0,0,28.27,28.27,0.99,0.17,,5,,,240.0,0.44,5,10.003,,,
1498381200,Mostly Cloudy,partly-cloudy-day,0,0,29.06,29.06,3.14,0.19,1000.6,5,,,205.0,0.65,3,10.003,,,
1498384800,Partly Cloudy,partly-cloudy-day,0,0,29.27,29.27,3.0,0.19,,3,,,230.0,0.44,2,10.003,,,
1498388400,Partly Cloudy,partly-cloudy-day,0,0,28.27,28.27,6.99,0.26,,2,,,170.0,0.44,1,10.003,,,
1498392000,Mostly Cloudy,partly-cloudy-day,0,0,25.73,25.73,9.95,0.37,1001.0,2.48,,,140.0,0.65,0,10.003,,,
1498395600,Partly Cloudy,partly-cloudy-night,0,0,23.25,23.25,9.99,0.43,,2,,,150.0,0.44,0,10.003,,,
1498399200,Partly Cloudy,partly-cloudy-night,0,0,22.27,22.27,8.0,0.4,,2,,,140.0,0.44,0,10.003,,,
1498402800,Mostly Cloudy,partly-cloudy-night,0,0,23.24,23.24,7.24,0.36,1003.4,2.48,,,50.0,0.65,0,10.003,,,
