id,type,source,unit,date,value1,value2,value3
8644,PM2.5,Stateair.mn,µg/m3,2016-12-11 17:00:00,87.4,104.5,146.8
8645,PM2.5,Stateair.mn,µg/m3,2016-12-11 18:00:00,125.0,87.4,104.5
8646,PM2.5,Stateair.mn,µg/m3,2016-12-11 19:00:00,193.2,125.0,87.4
8647,PM2.5,Stateair.mn,µg/m3,2016-12-11 20:00:00,218.6,193.2,125.0
8648,PM2.5,Stateair.mn,µg/m3,2016-12-11 21:00:00,211.8,218.6,193.2
8649,PM2.5,Stateair.mn,µg/m3,2016-12-11 22:00:00,211.8,211.8,218.6
8650,PM2.5,Stateair.mn,µg/m3,2016-12-11 23:00:00,348.6,211.8,211.8
8651,PM2.5,Stateair.mn,µg/m3,2016-12-12 00:00:00,-999.0,348.6,211.8
8652,PM2.5,Stateair.mn,µg/m3,2016-12-12 01:00:00,-999.0,-999.0,348.6
8653,PM2.5,Stateair.mn,µg/m3,2016-12-12 02:00:00,-999.0,-999.0,-999.0
8654,PM2.5,Stateair.mn,µg/m3,2016-12-12 03:00:00,-999.0,-999.0,-999.0
8655,PM2.5,Stateair.mn,µg/m3,2016-12-12 04:00:00,-999.0,-999.0,-999.0
8656,PM2.5,Stateair.mn,µg/m3,2016-12-12 05:00:00,-999.0,-999.0,-999.0
8657,PM2.5,Stateair.mn,µg/m3,2016-12-12 06:00:00,-999.0,-999.0,-999.0
8658,PM2.5,Stateair.mn,µg/m3,2016-12-12 07:00:00,225.1,-999.0,-999.0
8659,PM2.5,Stateair.mn,µg/m3,2016-12-12 08:00:00,187.9,225.1,-999.0
8660,PM2.5,Stateair.mn,µg/m3,2016-12-12 09:00:00,208.7,187.9,225.1
8661,PM2.5,Stateair.mn,µg/m3,2016-12-12 10:00:00,158.8,208.7,187.9
8662,PM2.5,Stateair.mn,µg/m3,2016-12-12 11:00:00,151.7,158.8,208.7
8663,PM2.5,Stateair.mn,µg/m3,2016-12-12 12:00:00,124.6,151.7,158.8
8664,PM2.5,Stateair.mn,µg/m3,2016-12-12 13:00:00,92.2,124.6,151.7
8665,PM2.5,Stateair.mn,µg/m3,2016-12-12 14:00:00,73.0,92.2,124.6
8666,PM2.5,Stateair.mn,µg/m3,2016-12-12 15:00:00,67.0,73.0,92.2
8667,PM2.5,Stateair.mn,µg/m3,2016-12-12 16:00:00,66.5,67.0,73.0
8668,PM2.5,Stateair.mn,µg/m3,2016-12-12 17:00:00,64.7,66.5,67.0
8669,PM2.5,Stateair.mn,µg/m3,2016-12-12 18:00:00,67.3,64.7,66.5
8670,PM2.5,Stateair.mn,µg/m3,2016-12-12 19:00:00,71.1,67.3,64.7
8671,PM2.5,Stateair.mn,µg/m3,2016-12-12 20:00:00,74.0,71.1,67.3
8672,PM2.5,Stateair.mn,µg/m3,2016-12-12 21:00:00,79.5,74.0,71.1
8673,PM2.5,Stateair.mn,µg/m3,2016-12-12 22:00:00,114.2,79.5,74.0
8674,PM2.5,Stateair.mn,µg/m3,2016-12-12 23:00:00,183.6,114.2,79.5
8675,PM2.5,Stateair.mn,µg/m3,2016-12-13 00:00:00,174.8,183.6,114.2
8676,PM2.5,Stateair.mn,µg/m3,2016-12-13 01:00:00,174.8,174.8,183.6
8677,PM2.5,Stateair.mn,µg/m3,2016-12-13 02:00:00,-999.0,174.8,174.8
8678,PM2.5,Stateair.mn,µg/m3,2016-12-13 03:00:00,-999.0,-999.0,174.8
8679,PM2.5,Stateair.mn,µg/m3,2016-12-13 04:00:00,-999.0,-999.0,-999.0
8680,PM2.5,Stateair.mn,µg/m3,2016-12-13 05:00:00,-999.0,-999.0,-999.0
8681,PM2.5,Stateair.mn,µg/m3,2016-12-13 06:00:00,-999.0,-999.0,-999.0
8682,PM2.5,Stateair.mn,µg/m3,2016-12-13 07:00:00,249.6,-999.0,-999.0
8683,PM2.5,Stateair.mn,µg/m3,2016-12-13 08:00:00,233.9,249.6,-999.0
8684,PM2.5,Stateair.mn,µg/m3,2016-12-13 09:00:00,278.1,233.9,249.6
8685,PM2.5,Stateair.mn,µg/m3,2016-12-13 10:00:00,304.9,278.1,233.9
8686,PM2.5,Stateair.mn,µg/m3,2016-12-13 11:00:00,304.9,304.9,278.1
8687,PM2.5,Stateair.mn,µg/m3,2016-12-13 12:00:00,763.1,304.9,304.9
8688,PM2.5,Stateair.mn,µg/m3,2016-12-13 13:00:00,-999.0,763.1,304.9
8689,PM2.5,Stateair.mn,µg/m3,2016-12-13 14:00:00,-999.0,-999.0,763.1
8690,PM2.5,Stateair.mn,µg/m3,2016-12-13 15:00:00,-999.0,-999.0,-999.0
8691,PM2.5,Stateair.mn,µg/m3,2016-12-13 16:00:00,68.9,-999.0,-999.0
8692,PM2.5,Stateair.mn,µg/m3,2016-12-13 17:00:00,68.9,68.9,-999.0
8693,PM2.5,Stateair.mn,µg/m3,2016-12-13 18:00:00,-999.0,68.9,68.9
8694,PM2.5,Stateair.mn,µg/m3,2016-12-13 19:00:00,-999.0,-999.0,68.9
8695,PM2.5,Stateair.mn,µg/m3,2016-12-13 20:00:00,57.3,-999.0,-999.0
8696,PM2.5,Stateair.mn,µg/m3,2016-12-13 21:00:00,96.0,57.3,-999.0
8697,PM2.5,Stateair.mn,µg/m3,2016-12-13 22:00:00,178.1,96.0,57.3
8698,PM2.5,Stateair.mn,µg/m3,2016-12-13 23:00:00,178.1,178.1,96.0
8699,PM2.5,Stateair.mn,µg/m3,2016-12-14 00:00:00,725.1,178.1,178.1
8700,PM2.5,Stateair.mn,µg/m3,2016-12-14 01:00:00,-999.0,725.1,178.1
8701,PM2.5,Stateair.mn,µg/m3,2016-12-14 02:00:00,-999.0,-999.0,725.1
8702,PM2.5,Stateair.mn,µg/m3,2016-12-14 03:00:00,-999.0,-999.0,-999.0
8703,PM2.5,Stateair.mn,µg/m3,2016-12-14 04:00:00,-999.0,-999.0,-999.0
8704,PM2.5,Stateair.mn,µg/m3,2016-12-14 05:00:00,-999.0,-999.0,-999.0
8705,PM2.5,Stateair.mn,µg/m3,2016-12-14 06:00:00,205.5,-999.0,-999.0
8706,PM2.5,Stateair.mn,µg/m3,2016-12-14 07:00:00,151.6,205.5,-999.0
8707,PM2.5,Stateair.mn,µg/m3,2016-12-14 08:00:00,141.7,151.6,205.5
8708,PM2.5,Stateair.mn,µg/m3,2016-12-14 09:00:00,115.0,141.7,151.6
8709,PM2.5,Stateair.mn,µg/m3,2016-12-14 10:00:00,119.0,115.0,141.7
8710,PM2.5,Stateair.mn,µg/m3,2016-12-14 11:00:00,149.7,119.0,115.0
8711,PM2.5,Stateair.mn,µg/m3,2016-12-14 12:00:00,223.1,149.7,119.0
8712,PM2.5,Stateair.mn,µg/m3,2016-12-14 13:00:00,241.1,223.1,149.7
8713,PM2.5,Stateair.mn,µg/m3,2016-12-14 14:00:00,231.0,241.1,223.1
8714,PM2.5,Stateair.mn,µg/m3,2016-12-14 15:00:00,153.9,231.0,241.1
8715,PM2.5,Stateair.mn,µg/m3,2016-12-14 16:00:00,94.4,153.9,231.0
8716,PM2.5,Stateair.mn,µg/m3,2016-12-14 17:00:00,58.1,94.4,153.9
8717,PM2.5,Stateair.mn,µg/m3,2016-12-14 18:00:00,39.5,58.1,94.4
8718,PM2.5,Stateair.mn,µg/m3,2016-12-14 19:00:00,32.2,39.5,58.1
8719,PM2.5,Stateair.mn,µg/m3,2016-12-14 20:00:00,32.1,32.2,39.5
8720,PM2.5,Stateair.mn,µg/m3,2016-12-14 21:00:00,42.0,32.1,32.2
8721,PM2.5,Stateair.mn,µg/m3,2016-12-14 22:00:00,94.5,42.0,32.1
8722,PM2.5,Stateair.mn,µg/m3,2016-12-14 23:00:00,182.2,94.5,42.0
8723,PM2.5,Stateair.mn,µg/m3,2016-12-15 00:00:00,185.6,182.2,94.5
8724,PM2.5,Stateair.mn,µg/m3,2016-12-15 01:00:00,187.3,185.6,182.2
8725,PM2.5,Stateair.mn,µg/m3,2016-12-15 02:00:00,195.6,187.3,185.6
8726,PM2.5,Stateair.mn,µg/m3,2016-12-15 03:00:00,283.8,195.6,187.3
8727,PM2.5,Stateair.mn,µg/m3,2016-12-15 04:00:00,283.9,283.8,195.6
8728,PM2.5,Stateair.mn,µg/m3,2016-12-15 05:00:00,330.6,283.9,283.8
8729,PM2.5,Stateair.mn,µg/m3,2016-12-15 06:00:00,329.1,330.6,283.9
8730,PM2.5,Stateair.mn,µg/m3,2016-12-15 07:00:00,255.5,329.1,330.6
8731,PM2.5,Stateair.mn,µg/m3,2016-12-15 08:00:00,246.5,255.5,329.1
8732,PM2.5,Stateair.mn,µg/m3,2016-12-15 09:00:00,247.2,246.5,255.5
8733,PM2.5,Stateair.mn,µg/m3,2016-12-15 10:00:00,313.1,247.2,246.5
8734,PM2.5,Stateair.mn,µg/m3,2016-12-15 11:00:00,313.1,313.1,247.2
8735,PM2.5,Stateair.mn,µg/m3,2016-12-15 12:00:00,762.4,313.1,313.1
8736,PM2.5,Stateair.mn,µg/m3,2016-12-15 13:00:00,889.8,762.4,313.1
8737,PM2.5,Stateair.mn,µg/m3,2016-12-15 14:00:00,890.0,889.8,762.4
8738,PM2.5,Stateair.mn,µg/m3,2016-12-15 15:00:00,-999.0,890.0,889.8
8739,PM2.5,Stateair.mn,µg/m3,2016-12-15 16:00:00,-999.0,-999.0,890.0
8740,PM2.5,Stateair.mn,µg/m3,2016-12-15 17:00:00,117.8,-999.0,-999.0
8741,PM2.5,Stateair.mn,µg/m3,2016-12-15 18:00:00,85.1,117.8,-999.0
8742,PM2.5,Stateair.mn,µg/m3,2016-12-15 19:00:00,71.9,85.1,117.8
8743,PM2.5,Stateair.mn,µg/m3,2016-12-15 20:00:00,91.4,71.9,85.1
8744,PM2.5,Stateair.mn,µg/m3,2016-12-15 21:00:00,139.2,91.4,71.9
8745,PM2.5,Stateair.mn,µg/m3,2016-12-15 22:00:00,152.1,139.2,91.4
8746,PM2.5,Stateair.mn,µg/m3,2016-12-15 23:00:00,193.2,152.1,139.2
8747,PM2.5,Stateair.mn,µg/m3,2016-12-16 00:00:00,217.5,193.2,152.1
8748,PM2.5,Stateair.mn,µg/m3,2016-12-16 01:00:00,217.3,217.5,193.2
8749,PM2.5,Stateair.mn,µg/m3,2016-12-16 02:00:00,330.5,217.3,217.5
8750,PM2.5,Stateair.mn,µg/m3,2016-12-16 03:00:00,325.6,330.5,217.3
8751,PM2.5,Stateair.mn,µg/m3,2016-12-16 04:00:00,315.7,325.6,330.5
8752,PM2.5,Stateair.mn,µg/m3,2016-12-16 05:00:00,248.7,315.7,325.6
8753,PM2.5,Stateair.mn,µg/m3,2016-12-16 06:00:00,214.3,248.7,315.7
8754,PM2.5,Stateair.mn,µg/m3,2016-12-16 07:00:00,196.5,214.3,248.7
8755,PM2.5,Stateair.mn,µg/m3,2016-12-16 08:00:00,179.7,196.5,214.3
8756,PM2.5,Stateair.mn,µg/m3,2016-12-16 09:00:00,170.3,179.7,196.5
8757,PM2.5,Stateair.mn,µg/m3,2016-12-16 10:00:00,203.7,170.3,179.7
8758,PM2.5,Stateair.mn,µg/m3,2016-12-16 11:00:00,280.4,203.7,170.3
8759,PM2.5,Stateair.mn,µg/m3,2016-12-16 12:00:00,280.4,280.4,203.7
8760,PM2.5,Stateair.mn,µg/m3,2016-12-16 13:00:00,750.2,280.4,280.4
8761,PM2.5,Stateair.mn,µg/m3,2016-12-16 14:00:00,-999.0,750.2,280.4
8762,PM2.5,Stateair.mn,µg/m3,2016-12-16 15:00:00,-999.0,-999.0,750.2
8763,PM2.5,Stateair.mn,µg/m3,2016-12-16 16:00:00,-999.0,-999.0,-999.0
8764,PM2.5,Stateair.mn,µg/m3,2016-12-16 17:00:00,101.1,-999.0,-999.0
8765,PM2.5,Stateair.mn,µg/m3,2016-12-16 18:00:00,84.9,101.1,-999.0
8766,PM2.5,Stateair.mn,µg/m3,2016-12-16 19:00:00,78.1,84.9,101.1
8767,PM2.5,Stateair.mn,µg/m3,2016-12-16 20:00:00,76.4,78.1,84.9
8768,PM2.5,Stateair.mn,µg/m3,2016-12-16 21:00:00,127.3,76.4,78.1
8769,PM2.5,Stateair.mn,µg/m3,2016-12-16 22:00:00,230.3,127.3,76.4
8770,PM2.5,Stateair.mn,µg/m3,2016-12-16 23:00:00,230.3,230.3,127.3
8771,PM2.5,Stateair.mn,µg/m3,2016-12-17 00:00:00,734.5,230.3,230.3
8772,PM2.5,Stateair.mn,µg/m3,2016-12-17 01:00:00,-999.0,734.5,230.3
8773,PM2.5,Stateair.mn,µg/m3,2016-12-17 02:00:00,-999.0,-999.0,734.5
8774,PM2.5,Stateair.mn,µg/m3,2016-12-17 03:00:00,-999.0,-999.0,-999.0
8775,PM2.5,Stateair.mn,µg/m3,2016-12-17 04:00:00,-999.0,-999.0,-999.0
8776,PM2.5,Stateair.mn,µg/m3,2016-12-17 05:00:00,-999.0,-999.0,-999.0
8777,PM2.5,Stateair.mn,µg/m3,2016-12-17 06:00:00,-999.0,-999.0,-999.0
8778,PM2.5,Stateair.mn,µg/m3,2016-12-17 07:00:00,347.7,-999.0,-999.0
8779,PM2.5,Stateair.mn,µg/m3,2016-12-17 08:00:00,295.9,347.7,-999.0
8780,PM2.5,Stateair.mn,µg/m3,2016-12-17 09:00:00,172.3,295.9,347.7
8781,PM2.5,Stateair.mn,µg/m3,2016-12-17 10:00:00,262.9,172.3,295.9
8782,PM2.5,Stateair.mn,µg/m3,2016-12-17 11:00:00,342.2,262.9,172.3
8783,PM2.5,Stateair.mn,µg/m3,2016-12-17 12:00:00,342.2,342.2,262.9
8784,PM2.5,Stateair.mn,µg/m3,2016-12-17 13:00:00,221.4,342.2,342.2
8785,PM2.5,Stateair.mn,µg/m3,2016-12-17 14:00:00,150.7,221.4,342.2
8786,PM2.5,Stateair.mn,µg/m3,2016-12-17 15:00:00,118.8,150.7,221.4
8787,PM2.5,Stateair.mn,µg/m3,2016-12-17 16:00:00,79.1,118.8,150.7
8788,PM2.5,Stateair.mn,µg/m3,2016-12-17 17:00:00,57.7,79.1,118.8
8789,PM2.5,Stateair.mn,µg/m3,2016-12-17 18:00:00,51.7,57.7,79.1
8790,PM2.5,Stateair.mn,µg/m3,2016-12-17 19:00:00,48.8,51.7,57.7
8791,PM2.5,Stateair.mn,µg/m3,2016-12-17 20:00:00,60.9,48.8,51.7
8792,PM2.5,Stateair.mn,µg/m3,2016-12-17 21:00:00,93.5,60.9,48.8
8793,PM2.5,Stateair.mn,µg/m3,2016-12-17 22:00:00,123.2,93.5,60.9
8794,PM2.5,Stateair.mn,µg/m3,2016-12-17 23:00:00,123.1,123.2,93.5
8795,PM2.5,Stateair.mn,µg/m3,2016-12-18 00:00:00,-999.0,123.1,123.2
8796,PM2.5,Stateair.mn,µg/m3,2016-12-18 01:00:00,-999.0,-999.0,123.1
8797,PM2.5,Stateair.mn,µg/m3,2016-12-18 02:00:00,-999.0,-999.0,-999.0
8798,PM2.5,Stateair.mn,µg/m3,2016-12-18 03:00:00,944.2,-999.0,-999.0
8799,PM2.5,Stateair.mn,µg/m3,2016-12-18 04:00:00,-999.0,944.2,-999.0
8800,PM2.5,Stateair.mn,µg/m3,2016-12-18 05:00:00,-999.0,-999.0,944.2
8801,PM2.5,Stateair.mn,µg/m3,2016-12-18 06:00:00,-999.0,-999.0,-999.0
8802,PM2.5,Stateair.mn,µg/m3,2016-12-18 07:00:00,-999.0,-999.0,-999.0
8803,PM2.5,Stateair.mn,µg/m3,2016-12-18 08:00:00,310.2,-999.0,-999.0
8804,PM2.5,Stateair.mn,µg/m3,2016-12-18 09:00:00,321.2,310.2,-999.0
8805,PM2.5,Stateair.mn,µg/m3,2016-12-18 10:00:00,323.2,321.2,310.2
8806,PM2.5,Stateair.mn,µg/m3,2016-12-18 11:00:00,323.2,323.2,321.2
8807,PM2.5,Stateair.mn,µg/m3,2016-12-18 12:00:00,-999.0,323.2,323.2
8808,PM2.5,Stateair.mn,µg/m3,2016-12-18 13:00:00,-999.0,-999.0,323.2
8809,PM2.5,Stateair.mn,µg/m3,2016-12-18 14:00:00,-999.0,-999.0,-999.0
8810,PM2.5,Stateair.mn,µg/m3,2016-12-18 15:00:00,97.7,-999.0,-999.0
8811,PM2.5,Stateair.mn,µg/m3,2016-12-18 16:00:00,63.4,97.7,-999.0
8812,PM2.5,Stateair.mn,µg/m3,2016-12-18 17:00:00,48.9,63.4,97.7
8813,PM2.5,Stateair.mn,µg/m3,2016-12-18 18:00:00,54.1,48.9,63.4
8814,PM2.5,Stateair.mn,µg/m3,2016-12-18 19:00:00,55.0,54.1,48.9
8815,PM2.5,Stateair.mn,µg/m3,2016-12-18 20:00:00,60.5,55.0,54.1
8816,PM2.5,Stateair.mn,µg/m3,2016-12-18 21:00:00,82.8,60.5,55.0
8817,PM2.5,Stateair.mn,µg/m3,2016-12-18 22:00:00,112.9,82.8,60.5
8818,PM2.5,Stateair.mn,µg/m3,2016-12-18 23:00:00,149.5,112.9,82.8
8819,PM2.5,Stateair.mn,µg/m3,2016-12-19 00:00:00,286.8,149.5,112.9
8820,PM2.5,Stateair.mn,µg/m3,2016-12-19 01:00:00,286.8,286.8,149.5
8821,PM2.5,Stateair.mn,µg/m3,2016-12-19 02:00:00,368.9,286.8,286.8
8822,PM2.5,Stateair.mn,µg/m3,2016-12-19 03:00:00,342.1,368.9,286.8
8823,PM2.5,Stateair.mn,µg/m3,2016-12-19 04:00:00,269.5,342.1,368.9
8824,PM2.5,Stateair.mn,µg/m3,2016-12-19 05:00:00,280.1,269.5,342.1
8825,PM2.5,Stateair.mn,µg/m3,2016-12-19 06:00:00,317.1,280.1,269.5
8826,PM2.5,Stateair.mn,µg/m3,2016-12-19 07:00:00,239.4,317.1,280.1
8827,PM2.5,Stateair.mn,µg/m3,2016-12-19 08:00:00,367.3,239.4,317.1
8828,PM2.5,Stateair.mn,µg/m3,2016-12-19 09:00:00,364.6,367.3,239.4
8829,PM2.5,Stateair.mn,µg/m3,2016-12-19 10:00:00,346.8,364.6,367.3
8830,PM2.5,Stateair.mn,µg/m3,2016-12-19 11:00:00,346.8,346.8,364.6
8831,PM2.5,Stateair.mn,µg/m3,2016-12-19 12:00:00,168.8,346.8,346.8
8832,PM2.5,Stateair.mn,µg/m3,2016-12-19 13:00:00,99.1,168.8,346.8
8833,PM2.5,Stateair.mn,µg/m3,2016-12-19 14:00:00,64.9,99.1,168.8
8834,PM2.5,Stateair.mn,µg/m3,2016-12-19 15:00:00,82.4,64.9,99.1
8835,PM2.5,Stateair.mn,µg/m3,2016-12-19 16:00:00,51.7,82.4,64.9
8836,PM2.5,Stateair.mn,µg/m3,2016-12-19 17:00:00,47.3,51.7,82.4
8837,PM2.5,Stateair.mn,µg/m3,2016-12-19 18:00:00,39.5,47.3,51.7
8838,PM2.5,Stateair.mn,µg/m3,2016-12-19 19:00:00,43.7,39.5,47.3
8839,PM2.5,Stateair.mn,µg/m3,2016-12-19 20:00:00,40.3,43.7,39.5
8840,PM2.5,Stateair.mn,µg/m3,2016-12-19 21:00:00,53.1,40.3,43.7
8841,PM2.5,Stateair.mn,µg/m3,2016-12-19 22:00:00,73.5,53.1,40.3
8842,PM2.5,Stateair.mn,µg/m3,2016-12-19 23:00:00,232.8,73.5,53.1
8843,PM2.5,Stateair.mn,µg/m3,2016-12-20 00:00:00,285.9,232.8,73.5
8844,PM2.5,Stateair.mn,µg/m3,2016-12-20 01:00:00,290.9,285.9,232.8
8845,PM2.5,Stateair.mn,µg/m3,2016-12-20 02:00:00,261.0,290.9,285.9
8846,PM2.5,Stateair.mn,µg/m3,2016-12-20 03:00:00,214.5,261.0,290.9
8847,PM2.5,Stateair.mn,µg/m3,2016-12-20 04:00:00,211.2,214.5,261.0
8848,PM2.5,Stateair.mn,µg/m3,2016-12-20 05:00:00,256.6,211.2,214.5
8849,PM2.5,Stateair.mn,µg/m3,2016-12-20 06:00:00,207.8,256.6,211.2
8850,PM2.5,Stateair.mn,µg/m3,2016-12-20 07:00:00,185.4,207.8,256.6
8851,PM2.5,Stateair.mn,µg/m3,2016-12-20 08:00:00,198.7,185.4,207.8
8852,PM2.5,Stateair.mn,µg/m3,2016-12-20 09:00:00,182.8,198.7,185.4
8853,PM2.5,Stateair.mn,µg/m3,2016-12-20 10:00:00,196.4,182.8,198.7
8854,PM2.5,Stateair.mn,µg/m3,2016-12-20 11:00:00,213.2,196.4,182.8
8855,PM2.5,Stateair.mn,µg/m3,2016-12-20 12:00:00,310.1,213.2,196.4
8856,PM2.5,Stateair.mn,µg/m3,2016-12-20 13:00:00,359.5,310.1,213.2
8857,PM2.5,Stateair.mn,µg/m3,2016-12-20 14:00:00,359.6,359.5,310.1
8858,PM2.5,Stateair.mn,µg/m3,2016-12-20 15:00:00,275.8,359.6,359.5
8859,PM2.5,Stateair.mn,µg/m3,2016-12-20 16:00:00,210.7,275.8,359.6
8860,PM2.5,Stateair.mn,µg/m3,2016-12-20 17:00:00,234.8,210.7,275.8
8861,PM2.5,Stateair.mn,µg/m3,2016-12-20 18:00:00,234.9,234.8,210.7
8862,PM2.5,Stateair.mn,µg/m3,2016-12-20 19:00:00,188.6,234.9,234.8
8863,PM2.5,Stateair.mn,µg/m3,2016-12-20 20:00:00,121.3,188.6,234.9
8864,PM2.5,Stateair.mn,µg/m3,2016-12-20 21:00:00,80.4,121.3,188.6
8865,PM2.5,Stateair.mn,µg/m3,2016-12-20 22:00:00,50.7,80.4,121.3
8866,PM2.5,Stateair.mn,µg/m3,2016-12-20 23:00:00,49.8,50.7,80.4
8867,PM2.5,Stateair.mn,µg/m3,2016-12-21 00:00:00,41.7,49.8,50.7
8868,PM2.5,Stateair.mn,µg/m3,2016-12-21 01:00:00,35.8,41.7,49.8
8869,PM2.5,Stateair.mn,µg/m3,2016-12-21 02:00:00,38.9,35.8,41.7
8870,PM2.5,Stateair.mn,µg/m3,2016-12-21 03:00:00,53.4,38.9,35.8
8871,PM2.5,Stateair.mn,µg/m3,2016-12-21 04:00:00,65.2,53.4,38.9
8872,PM2.5,Stateair.mn,µg/m3,2016-12-21 05:00:00,152.6,65.2,53.4
8873,PM2.5,Stateair.mn,µg/m3,2016-12-21 06:00:00,102.3,152.6,65.2
8874,PM2.5,Stateair.mn,µg/m3,2016-12-21 07:00:00,88.1,102.3,152.6
8875,PM2.5,Stateair.mn,µg/m3,2016-12-21 08:00:00,85.5,88.1,102.3
8876,PM2.5,Stateair.mn,µg/m3,2016-12-21 09:00:00,78.7,85.5,88.1
8877,PM2.5,Stateair.mn,µg/m3,2016-12-21 10:00:00,81.9,78.7,85.5
8878,PM2.5,Stateair.mn,µg/m3,2016-12-21 11:00:00,70.4,81.9,78.7
8879,PM2.5,Stateair.mn,µg/m3,2016-12-21 12:00:00,60.2,70.4,81.9
8880,PM2.5,Stateair.mn,µg/m3,2016-12-21 13:00:00,60.2,60.2,70.4
8881,PM2.5,Stateair.mn,µg/m3,2016-12-21 14:00:00,82.0,60.2,60.2
8882,PM2.5,Stateair.mn,µg/m3,2016-12-21 15:00:00,77.4,82.0,60.2
8883,PM2.5,Stateair.mn,µg/m3,2016-12-21 16:00:00,53.2,77.4,82.0
8884,PM2.5,Stateair.mn,µg/m3,2016-12-21 17:00:00,53.1,53.2,77.4
8885,PM2.5,Stateair.mn,µg/m3,2016-12-21 18:00:00,-999.0,53.1,53.2
8886,PM2.5,Stateair.mn,µg/m3,2016-12-21 19:00:00,-999.0,-999.0,53.1
8887,PM2.5,Stateair.mn,µg/m3,2016-12-21 20:00:00,174.2,-999.0,-999.0
8888,PM2.5,Stateair.mn,µg/m3,2016-12-21 21:00:00,224.4,174.2,-999.0
8889,PM2.5,Stateair.mn,µg/m3,2016-12-21 22:00:00,252.5,224.4,174.2
8890,PM2.5,Stateair.mn,µg/m3,2016-12-21 23:00:00,234.8,252.5,224.4
8891,PM2.5,Stateair.mn,µg/m3,2016-12-22 00:00:00,200.5,234.8,252.5
8892,PM2.5,Stateair.mn,µg/m3,2016-12-22 01:00:00,153.4,200.5,234.8
8893,PM2.5,Stateair.mn,µg/m3,2016-12-22 02:00:00,138.2,153.4,200.5
8894,PM2.5,Stateair.mn,µg/m3,2016-12-22 03:00:00,109.0,138.2,153.4
8895,PM2.5,Stateair.mn,µg/m3,2016-12-22 04:00:00,127.0,109.0,138.2
8896,PM2.5,Stateair.mn,µg/m3,2016-12-22 05:00:00,113.0,127.0,109.0
8897,PM2.5,Stateair.mn,µg/m3,2016-12-22 06:00:00,185.0,113.0,127.0
8898,PM2.5,Stateair.mn,µg/m3,2016-12-22 07:00:00,139.0,185.0,113.0
8899,PM2.5,Stateair.mn,µg/m3,2016-12-22 08:00:00,96.4,139.0,185.0
8900,PM2.5,Stateair.mn,µg/m3,2016-12-22 09:00:00,59.2,96.4,139.0
8901,PM2.5,Stateair.mn,µg/m3,2016-12-22 10:00:00,160.6,59.2,96.4
8902,PM2.5,Stateair.mn,µg/m3,2016-12-22 11:00:00,135.2,160.6,59.2
8903,PM2.5,Stateair.mn,µg/m3,2016-12-22 12:00:00,99.6,135.2,160.6
8904,PM2.5,Stateair.mn,µg/m3,2016-12-22 13:00:00,63.3,99.6,135.2
8905,PM2.5,Stateair.mn,µg/m3,2016-12-22 14:00:00,45.1,63.3,99.6
8906,PM2.5,Stateair.mn,µg/m3,2016-12-22 15:00:00,32.5,45.1,63.3
8907,PM2.5,Stateair.mn,µg/m3,2016-12-22 16:00:00,27.7,32.5,45.1
8908,PM2.5,Stateair.mn,µg/m3,2016-12-22 17:00:00,20.8,27.7,32.5
8909,PM2.5,Stateair.mn,µg/m3,2016-12-22 18:00:00,18.4,20.8,27.7
8910,PM2.5,Stateair.mn,µg/m3,2016-12-22 19:00:00,18.6,18.4,20.8
8911,PM2.5,Stateair.mn,µg/m3,2016-12-22 20:00:00,39.8,18.6,18.4
8912,PM2.5,Stateair.mn,µg/m3,2016-12-22 21:00:00,151.4,39.8,18.6
8913,PM2.5,Stateair.mn,µg/m3,2016-12-22 22:00:00,230.7,151.4,39.8
8914,PM2.5,Stateair.mn,µg/m3,2016-12-22 23:00:00,207.8,230.7,151.4
8915,PM2.5,Stateair.mn,µg/m3,2016-12-23 00:00:00,286.9,207.8,230.7
8916,PM2.5,Stateair.mn,µg/m3,2016-12-23 01:00:00,253.5,286.9,207.8
8917,PM2.5,Stateair.mn,µg/m3,2016-12-23 02:00:00,323.3,253.5,286.9
8918,PM2.5,Stateair.mn,µg/m3,2016-12-23 03:00:00,207.6,323.3,253.5
8919,PM2.5,Stateair.mn,µg/m3,2016-12-23 04:00:00,132.8,207.6,323.3
8920,PM2.5,Stateair.mn,µg/m3,2016-12-23 05:00:00,133.4,132.8,207.6
8921,PM2.5,Stateair.mn,µg/m3,2016-12-23 06:00:00,90.2,133.4,132.8
8922,PM2.5,Stateair.mn,µg/m3,2016-12-23 07:00:00,73.6,90.2,133.4
8923,PM2.5,Stateair.mn,µg/m3,2016-12-23 08:00:00,55.3,73.6,90.2
8924,PM2.5,Stateair.mn,µg/m3,2016-12-23 09:00:00,42.6,55.3,73.6
8925,PM2.5,Stateair.mn,µg/m3,2016-12-23 10:00:00,44.7,42.6,55.3
8926,PM2.5,Stateair.mn,µg/m3,2016-12-23 11:00:00,48.8,44.7,42.6
8927,PM2.5,Stateair.mn,µg/m3,2016-12-23 12:00:00,52.3,48.8,44.7
8928,PM2.5,Stateair.mn,µg/m3,2016-12-23 13:00:00,61.6,52.3,48.8
8929,PM2.5,Stateair.mn,µg/m3,2016-12-23 14:00:00,81.8,61.6,52.3
8930,PM2.5,Stateair.mn,µg/m3,2016-12-23 15:00:00,92.4,81.8,61.6
8931,PM2.5,Stateair.mn,µg/m3,2016-12-23 16:00:00,86.2,92.4,81.8
